,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
62,"Last Christmas",Wham!,2885619,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
63,"High Hopes","Panic! At The Disco",2874153,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
64,"In My Feelings",Drake,2865343,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
65,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2833811,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
66,"I Fall Apart","Post Malone",2832120,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
67,"Ruin My Life","Zara Larsson",2801083,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
68,Noticed,"Lil Mosey",2788705,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
69,"Do They Know It's Christmas? - 1984 Version","Band Aid",2771919,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
70,"I Love It (& Lil Pump)","Kanye West",2768231,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
71,"rockstar (feat. 21 Savage)","Post Malone",2758596,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
72,changes,XXXTENTACION,2745130,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
73,"I Like It","Cardi B",2713999,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
74,"Holly Jolly Christmas","Michael Bublé",2709987,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
75,"The Christmas Song (Merry Christmas To You)","Nat King Cole",2678780,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
76,"White Christmas","Bing Crosby",2665641,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
77,"Psycho (feat. Ty Dolla $ign)","Post Malone",2662623,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
78,Youngblood,"5 Seconds of Summer",2657163,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
79,"Bad Liar","Imagine Dragons",2635750,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
80,"ocean eyes","Billie Eilish",2613745,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
81,BEBE,6ix9ine,2594932,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
82,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",2565699,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
83,"God's Plan",Drake,2529242,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
84,"Happy Now",Kygo,2526860,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
85,"New Patek","Lil Uzi Vert",2524462,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
86,"God is a woman","Ariana Grande",2495725,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
87,Mistletoe,"Justin Bieber",2489842,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
88,"Take One","Kodak Black",2453150,https://open.spotify.com/track/6fI3tBVND8zUXZi9rr2Yps
89,YOSEMITE,"Travis Scott",2396599,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
90,STARGAZING,"Travis Scott",2383086,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
91,"REEL IT IN",Aminé,2378955,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
92,"WORKIN ME",Quavo,2375946,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
93,"Everybody Dies In Their Nightmares",XXXTENTACION,2338058,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
94,"Beautiful (feat. Camila Cabello)",Bazzi,2336104,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
95,"Lucky You (feat. Joyner Lucas)",Eminem,2334834,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
96,"Ric Flair Drip (& Metro Boomin)",Offset,2323347,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
97,"Girls Like You (feat. Cardi B)","Maroon 5",2303026,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
98,Natural,"Imagine Dragons",2293783,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
99,"Lonesome Train","Stan Kenton",2266008,https://open.spotify.com/track/46DwQbCUzWr4bT0Uu2lDK8
100,"Look Alive (feat. Drake)","BlocBoy JB",2265629,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
101,"no tears left to cry","Ariana Grande",2250247,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
102,"XO Tour Llif3","Lil Uzi Vert",2225942,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
103,Uproar,"Lil Wayne",2192717,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
104,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",2180545,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
105,Trip,"Ella Mai",2140934,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
106,TATI,6ix9ine,2140250,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
107,"Blue Christmas","Elvis Presley",2139224,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
108,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2138265,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
109,"Saturday Nights",Khalid,2113672,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
110,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2109526,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
111,"Underneath the Tree","Kelly Clarkson",2100571,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
112,"Have Yourself A Merry Little Christmas","Sam Smith",2092887,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
113,"Nice For What",Drake,2084777,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
114,KANGA,6ix9ine,2072695,https://open.spotify.com/track/0EwS8XJQspgrj1zSUXhFkl
115,"Plug Walk","Rich The Kid",2030549,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
116,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",2013464,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
117,"SLOW DANCING IN THE DARK",Joji,1999786,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
118,"you should see me in a crown","Billie Eilish",1991356,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
119,"Love Lies (with Normani)",Khalid,1990441,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
120,goosebumps,"Travis Scott",1978310,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
121,Congratulations,"Post Malone",1962943,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
122,"Close Friends (Lil Baby & Gunna)","Lil Baby",1932280,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
123,Kamikaze,"Lil Mosey",1928987,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
124,Casper,Takeoff,1927781,https://open.spotify.com/track/1B4gJRq61xTs6r1O0Uq2iY
125,Sundress,"A$AP Rocky",1918806,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK
126,FEEFA,6ix9ine,1904652,https://open.spotify.com/track/26jYPsHHSOxCTz4cLt6SbQ
127,"Feliz Navidad","José Feliciano",1900523,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
128,"I Found You (with Calvin Harris)","benny blanco",1899659,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
129,Hope,XXXTENTACION,1898337,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
130,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1887577,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
131,"Look At Me!",XXXTENTACION,1878107,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
132,"Taking A Walk","Trippie Redd",1877584,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
133,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1871941,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
134,"Sweet but Psycho","Ava Max",1869409,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
135,"Santa Baby","Ariana Grande",1855809,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
136,Lust,"Lil Skies",1855363,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
137,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",1850224,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
138,"Don't Stop Me Now - Remastered 2011",Queen,1847015,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
139,Walk,Comethazine,1835520,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
140,"Another One Bites The Dust - Remastered 2011",Queen,1830417,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
141,"Somebody To Love - Remastered 2011",Queen,1827648,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
142,Speechless,"Dan + Shay",1808402,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
143,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",1806136,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
144,"Be Alright","Dean Lewis",1801131,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
145,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1772661,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
146,"I Like Me Better",Lauv,1768054,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
147,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1764355,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
148,"Kiss and Make Up","Dua Lipa",1756578,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
149,HUMBLE.,"Kendrick Lamar",1748992,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
150,"Love Scars 3","Trippie Redd",1748208,https://open.spotify.com/track/0AcicReEGm1qcENjqzh1Tg
151,"Self Care","Mac Miller",1747548,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
152,"Te Boté - Remix","Nio Garcia",1743299,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
153,"bitches broken hearts","Billie Eilish",1732911,https://open.spotify.com/track/5t3Vk8bRKylx4fjj7qlbib
154,"Best Part (feat. Daniel Caesar)",H.E.R.,1728822,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
155,"Beach House","The Chainsmokers",1720835,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
156,"Winter Wonderland","Bing Crosby",1711387,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
157,"Young Dumb & Broke",Khalid,1705258,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
158,"Run Rudolph Run - Single Version","Chuck Berry",1703985,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
159,"FeRRis WhEEL (feat. Trippie Redd)","Tory Lanez",1701015,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
160,"Nowadays (feat. Landon Cube)","Lil Skies",1700650,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
161,Mine,Bazzi,1700066,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
162,"Hard Work Pays Off",Future,1692577,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv
163,"Dip (feat. Nicki Minaj)",Tyga,1677992,https://open.spotify.com/track/4hXDobvUaXyDFLnmecoY0z
164,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1665049,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
165,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1656488,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
166,Legends,"Juice WRLD",1655029,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
167,"Black & White","Juice WRLD",1648777,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
168,"Murder On My Mind","YNW Melly",1644867,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
169,"Hurts Like Hell (feat. Offset)","Madison Beer",1641372,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
170,"Candy Paint","Post Malone",1639826,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
171,Location,Khalid,1624695,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
172,Tequila,"Dan + Shay",1611932,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
173,"Uptown Vibes (feat. Fabolous & Anuel AA)","Meek Mill",1610165,https://open.spotify.com/track/5kTQa2G88tHnKB1Y6vNTyn
174,"my boy","Billie Eilish",1609880,https://open.spotify.com/track/1RGasjWLZ4qMN7wbtkLa3u
175,JAPAN,"Famous Dex",1607969,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
176,Killshot,Eminem,1607410,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
177,"Waste It On Me (feat. BTS)","Steve Aoki",1604164,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
178,"Off Deez (with J. Cole)",JID,1598599,https://open.spotify.com/track/3OXhib7pxAWnmwwoUI6HqY
179,"Walk It Talk It",Migos,1590116,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
180,"Carol of the Bells","Mykola Dmytrovych Leontovych",1580131,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
181,"Shake It Up","Trippie Redd",1578739,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
182,"BUTTERFLY EFFECT","Travis Scott",1574810,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
183,COPYCAT,"Billie Eilish",1569286,https://open.spotify.com/track/5w7wuzMzsDer96KqxafeRK
184,"Drew Barrymore","Bryce Vine",1567498,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
185,"Santa Claus Is Coming to Town","Michael Bublé",1564029,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
186,"Let You Down",NF,1532672,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
187,"The Middle",Zedd,1527472,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
188,"Sleigh Ride","The Ronettes",1512693,https://open.spotify.com/track/4rERoP56GEEjKmshbphPBK
189,"Under Pressure - Remastered 2011",Queen,1510084,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
190,OTW,Khalid,1497694,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
191,"Red Roses (feat. Landon Cube)","Lil Skies",1492245,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
192,"Suncity (feat. Empress Of)",Khalid,1489425,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
193,Believer,"Imagine Dragons",1483881,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
194,"Last Memory",Takeoff,1466601,https://open.spotify.com/track/1fvCggAYrW0VtCljtqv4h2
195,"I Love","Joyner Lucas",1465921,https://open.spotify.com/track/30z4LVkScpeNhwHFIB8Ewa
196,Thunder,"Imagine Dragons",1465785,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
197,"I'm Not Goin' (feat. Kevin Gates)","Gucci Mane",1464095,https://open.spotify.com/track/1CoYSKw2gTtSfrK2704AEz
198,Hallelujah,Pentatonix,1454894,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
199,"Sin (feat. Jaden Smith)","Young Thug",1453187,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
200,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",1450945,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
