,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
47,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",3693838,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
48,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",3683717,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
49,"Fine China",Future,3636146,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
50,lovely,"Billie Eilish",3595340,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
51,"Saturday Nights",Khalid,3576363,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
52,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",3538580,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
53,"White Christmas","Bing Crosby",3454217,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
54,Topanga,"Trippie Redd",3393802,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
55,"I Like It","Cardi B",3373653,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
56,"TIC TOC",6ix9ine,3349009,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
57,"10 Freaky Girls (with 21 Savage)","Metro Boomin",3320217,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
58,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",3290288,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
59,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3286257,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
60,"Psycho (feat. Ty Dolla $ign)","Post Malone",3196933,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
61,idontwannabeyouanymore,"Billie Eilish",3182360,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
62,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",3165247,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
63,"God's Plan",Drake,3164525,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
64,"rockstar (feat. 21 Savage)","Post Malone",3162344,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
65,"I Fall Apart","Post Malone",3138947,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
66,"All Girls Are The Same","Juice WRLD",3103144,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
67,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",3062304,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
68,"Falling Down - Bonus Track","Lil Peep",3057719,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
69,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",3024222,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
70,Splashin,"Rich The Kid",3013186,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
71,YOSEMITE,"Travis Scott",3004150,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
72,"Space Cadet (feat. Gunna)","Metro Boomin",2970591,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
73,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2937564,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
74,changes,XXXTENTACION,2937168,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
75,"No Stylist (feat. Drake)","French Montana",2930791,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
76,"In My Feelings",Drake,2923323,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
77,"Blue Christmas","Elvis Presley",2912326,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
78,breathin,"Ariana Grande",2899268,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
79,"Holly Jolly Christmas","Michael Bublé",2878342,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
80,"Feliz Navidad","José Feliciano",2869880,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
81,Noticed,"Lil Mosey",2856056,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
82,"Lean Wit Me","Juice WRLD",2804856,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
83,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2796945,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
84,"Look Back at It","A Boogie Wit da Hoodie",2784924,https://open.spotify.com/track/3J5YrOvX2A0EA0j4BARQ9o
85,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",2754682,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
86,"Look Alive (feat. Drake)","BlocBoy JB",2754106,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
87,"1400 / 999 Freestyle","Trippie Redd",2716357,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
88,Youngblood,"5 Seconds of Summer",2674039,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
89,"Bad Liar","Imagine Dragons",2673744,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
90,MAMA,6ix9ine,2655374,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
91,"God is a woman","Ariana Grande",2618980,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
92,"Run Rudolph Run - Single Version","Chuck Berry",2608119,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
93,"Ric Flair Drip (& Metro Boomin)",Offset,2580055,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
94,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2579446,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
95,"Underneath the Tree","Kelly Clarkson",2576654,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
96,Shallow,"Lady Gaga",2556003,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
97,"Have Yourself A Merry Little Christmas","Sam Smith",2553178,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
98,"Nice For What",Drake,2551267,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
99,"Guardian angel",XXXTENTACION,2549876,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY
100,"Hide (feat. Seezyn)","Juice WRLD",2525545,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
101,"Beautiful (feat. Camila Cabello)",Bazzi,2512996,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
102,"Everybody Dies In Their Nightmares",XXXTENTACION,2504267,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
103,"I don’t let go",XXXTENTACION,2498183,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
104,"Sleigh Ride","The Ronettes",2495772,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
105,"no tears left to cry","Ariana Grande",2493207,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
106,"Don't Come Out The House (with 21 Savage)","Metro Boomin",2483149,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
107,WAKA,6ix9ine,2471259,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
108,"Bohemian Rhapsody - Remastered 2011",Queen,2464309,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
109,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",2460733,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
110,"XO Tour Llif3","Lil Uzi Vert",2455973,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
111,STARGAZING,"Travis Scott",2450692,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
112,"I Love It (& Lil Pump)","Kanye West",2449144,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
113,"Santa Baby","Ariana Grande",2425133,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
114,"Pure Cocaine","Lil Baby",2389189,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
115,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",2366238,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
116,"Girls Like You (feat. Cardi B)","Maroon 5",2346322,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
117,bellyache,"Billie Eilish",2335422,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
118,"Sweet but Psycho","Ava Max",2323557,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
119,"ocean eyes","Billie Eilish",2302927,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
120,"Christmas (Baby Please Come Home)","Mariah Carey",2294736,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
121,Uproar,"Lil Wayne",2283865,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
122,"Lucky You (feat. Joyner Lucas)",Eminem,2271936,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
123,"Solo de Mi","Bad Bunny",2250962,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
124,"Best Part (feat. Daniel Caesar)",H.E.R.,2249992,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
125,"Plug Walk","Rich The Kid",2239099,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
126,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2224386,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
127,"Winter Wonderland","Bing Crosby",2222288,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
128,"Love Lies (with Normani)",Khalid,2184830,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
129,Congratulations,"Post Malone",2176374,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
130,"New Patek","Lil Uzi Vert",2163891,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
131,"Gnarly (feat. Lil Pump)","Kodak Black",2163203,https://open.spotify.com/track/40Rpg3LkZwwzuHJ3GdjMma
132,Testimony,"Kodak Black",2152492,https://open.spotify.com/track/6Gg25EZRbQd4IHiJz2KSY0
133,"Scared of the Dark (feat. XXXTENTACION)","Lil Wayne",2149499,https://open.spotify.com/track/3vWzyGTu6Ovo1GdrcJqH6e
134,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",2143646,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
135,Speechless,"Dan + Shay",2135620,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
136,"Ruin My Life","Zara Larsson",2134642,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
137,"Foot Fungus","Ski Mask The Slump God",2122868,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
138,Mine,Bazzi,2122528,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
139,goosebumps,"Travis Scott",2112842,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
140,"Santa Claus Is Coming to Town","Michael Bublé",2088152,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
141,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2057981,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
142,"Carol of the Bells","Mykola Dmytrovych Leontovych",2050021,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
143,Lust,"Lil Skies",2039173,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
144,"come out and play","Billie Eilish",2015176,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
145,"Do You Hear What I Hear?","Bing Crosby",2014582,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
146,"In My Head","Peter Manos",2010423,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
147,"Murder On My Mind","YNW Melly",2008415,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
148,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",2001870,https://open.spotify.com/track/6uSSupG4TMu3vW8QgynAB6
149,"Candy Paint","Post Malone",1998322,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
150,"Look At Me!",XXXTENTACION,1998154,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
151,"Identity Theft","Kodak Black",1996692,https://open.spotify.com/track/48KTGG6wBPpleE5KsTuiwy
152,Trip,"Ella Mai",1993581,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
153,"WORKIN ME",Quavo,1991748,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
154,"I Like Me Better",Lauv,1991527,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,"Be Alright","Dean Lewis",1987934,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
156,Hope,XXXTENTACION,1976935,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
157,Natural,"Imagine Dragons",1968959,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
158,HUMBLE.,"Kendrick Lamar",1967538,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
159,"Joy To The World","Nat King Cole",1949240,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
160,"Te Boté - Remix","Nio Garcia",1940929,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
161,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1939818,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
162,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1936378,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
163,Tequila,"Dan + Shay",1932873,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
164,"Faucet Failure","Ski Mask The Slump God",1929056,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
165,"Baby, It's Cold Outside","Dean Martin",1923165,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
166,"Nowadays (feat. Landon Cube)","Lil Skies",1916365,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
167,"what are you so afraid of",XXXTENTACION,1915993,https://open.spotify.com/track/57nOpVSc3j9o03Cr928ZM4
168,"Black & White","Juice WRLD",1909169,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
169,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1907476,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
170,Walk,Comethazine,1892186,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
171,"Uptown Vibes (feat. Fabolous & Anuel AA)","Meek Mill",1871812,https://open.spotify.com/track/2tnlNVAhuQGgoFJxALVeXx
172,Kamikaze,"Lil Mosey",1870642,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
173,"REEL IT IN",Aminé,1867972,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
174,"SLOW DANCING IN THE DARK",Joji,1864732,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
175,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",1853950,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
176,"Taking A Walk","Trippie Redd",1849624,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
177,"Young Dumb & Broke",Khalid,1842711,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
178,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1823179,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
179,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",1817413,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
180,Hallelujah,Pentatonix,1800442,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
181,"On Me (feat. Cardi B)","Meek Mill",1796974,https://open.spotify.com/track/3DnZfpfe8wLeJgzc00gKeW
182,"Close Friends (Lil Baby & Gunna)","Lil Baby",1790557,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
183,"Take One","Kodak Black",1784785,https://open.spotify.com/track/1XJBDDpeuZaj5fvmwhdIMw
184,"This Feeling","The Chainsmokers",1777940,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
185,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",1770531,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
186,STOOPID,6ix9ine,1768829,https://open.spotify.com/track/6k2iq1yULhXILe0i8xQqPF
187,JAPAN,"Famous Dex",1746476,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
188,"BUTTERFLY EFFECT","Travis Scott",1744795,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
189,"The Middle",Zedd,1740661,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
190,Location,Khalid,1738726,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
191,"Winter Wonderland","Tony Bennett",1725141,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
192,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",1723598,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
193,"Merry Christmas, Happy Holidays",*NSYNC,1715615,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
194,"Train food",XXXTENTACION,1714129,https://open.spotify.com/track/5lar0mCUejpILVkAz50s2J
195,"Walk It Talk It",Migos,1709795,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
196,"What Christmas Means To Me","Stevie Wonder",1703896,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
197,"All The Stars (with SZA)","Kendrick Lamar",1703787,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
198,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",1690564,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
199,"Little Saint Nick - 1991 Remix","The Beach Boys",1685100,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
200,Legends,"Juice WRLD",1683407,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
